Fecha,Producto,Precio,Inventario,Despacho_Total ,Dia
2024-10-12,Pan Caracol,0.25,144,143,Saturday
2024-10-12,Pan Hamburguesa,0.4,288,289,Saturday
2024-10-12,Cachito,0.25,144,147,Saturday
2024-10-12,Pan Manjar,0.3,24,27,Saturday
2024-10-12,Leche,4.0,5,2,Saturday
2024-10-12,Jamon,2.5,6,6,Saturday
2024-10-12,Cafe,2.0,5,4,Saturday
2024-10-12,Queso,3.0,4,4,Saturday
2024-10-13,Pan Ciabatta,0.25,768,791,Domingo
2024-10-13,Pan Francés,0.25,648,699,Domingo
2024-10-13,Pan Yema Largo,0.25,360,378,Domingo
2024-10-13,Pan Yema Redondo,0.25,360,363,Domingo
2024-10-13,Pan Chapla,0.25,144,140,Domingo
2024-10-13,Pan Coliza,0.25,192,196,Domingo
2024-10-13,Pan Integral,0.25,144,150,Domingo
2024-10-13,Pan Caracol,0.25,144,141,Domingo
2024-10-13,Pan Hamburguesa,0.4,288,292,Domingo
2024-10-13,Cachito,0.25,144,145,Domingo
2024-10-13,Pan Manjar,0.3,24,25,Domingo
2024-10-13,Leche,4.0,5,3,Domingo
2024-10-13,Jamon,2.5,6,6,Domingo
2024-10-13,Cafe,2.0,5,6,Domingo
2024-10-13,Queso,3.0,4,4,Domingo
2024-10-14,Pan Ciabatta,0.25,768,769,Lunes
2024-10-14,Pan Francés,0.25,648,647,Lunes
2024-10-14,Pan Yema Largo,0.25,360,370,Lunes
2024-10-14,Pan Yema Redondo,0.25,360,331,Lunes
2024-10-14,Pan Chapla,0.25,144,150,Lunes
2024-10-14,Pan Coliza,0.25,192,193,Lunes
2024-10-14,Pan Integral,0.25,144,143,Lunes
2024-10-14,Pan Caracol,0.25,144,150,Lunes
2024-10-14,Pan Hamburguesa,0.4,288,280,Lunes
2024-10-14,Cachito,0.25,144,144,Lunes
2024-10-14,Pan Manjar,0.3,24,22,Lunes
2024-10-14,Leche,4.0,5,5,Lunes
2024-10-14,Jamon,2.5,6,5,Lunes
2024-10-14,Cafe,2.0,5,6,Lunes
2024-10-14,Queso,3.0,4,2,Lunes
2024-10-15,Pan Ciabatta,0.25,768,774,Martes
2024-10-15,Pan Francés,0.25,648,696,Martes
2024-10-15,Pan Yema Largo,0.25,360,372,Martes
2024-10-15,Pan Yema Redondo,0.25,360,357,Martes
2024-10-15,Pan Chapla,0.25,144,146,Martes
2024-10-15,Pan Coliza,0.25,192,190,Martes
2024-10-15,Pan Integral,0.25,144,149,Martes
2024-10-15,Pan Caracol,0.25,144,144,Martes
2024-10-15,Pan Hamburguesa,0.4,288,300,Martes
2024-10-15,Cachito,0.25,144,146,Martes
2024-10-15,Pan Manjar,0.3,24,28,Martes
2024-10-15,Leche,4.0,5,6,Martes
2024-10-15,Jamon,2.5,6,4,Martes
2024-10-15,Cafe,2.0,5,6,Martes
2024-10-15,Queso,3.0,4,3,Martes
2024-10-16,Pan Ciabatta,0.25,768,721,Miércoles
2024-10-16,Pan Francés,0.25,648,669,Miércoles
2024-10-16,Pan Yema Largo,0.25,360,372,Miércoles
2024-10-16,Pan Yema Redondo,0.25,360,307,Miércoles
2024-10-16,Pan Chapla,0.25,144,142,Miércoles
2024-10-16,Pan Coliza,0.25,192,194,Miércoles
2024-10-16,Pan Integral,0.25,144,149,Miércoles
2024-10-16,Pan Caracol,0.25,144,143,Miércoles
2024-10-16,Pan Hamburguesa,0.4,288,298,Miércoles
2024-10-16,Cachito,0.25,144,147,Miércoles
2024-10-16,Pan Manjar,0.3,24,27,Miércoles
2024-10-16,Leche,4.0,5,4,Miércoles
2024-10-16,Jamon,2.5,6,5,Miércoles
2024-10-16,Cafe,2.0,5,7,Miércoles
2024-10-16,Queso,3.0,4,3,Miércoles
2024-10-17,Pan Ciabatta,0.25,768,732,Jueves
2024-10-17,Pan Francés,0.25,648,675,Jueves
2024-10-17,Pan Yema Largo,0.25,360,375,Jueves
2024-10-17,Pan Yema Redondo,0.25,360,353,Jueves
2024-10-17,Pan Chapla,0.25,144,147,Jueves
2024-10-17,Pan Coliza,0.25,192,196,Jueves
2024-10-17,Pan Integral,0.25,144,147,Jueves
2024-10-17,Pan Caracol,0.25,144,146,Jueves
2024-10-17,Pan Hamburguesa,0.4,288,281,Jueves
2024-10-17,Cachito,0.25,144,144,Jueves
2024-10-17,Pan Manjar,0.3,24,25,Jueves
2024-10-17,Leche,4.0,5,4,Jueves
2024-10-17,Jamon,2.5,6,5,Jueves
2024-10-17,Cafe,2.0,5,7,Jueves
2024-10-17,Queso,3.0,4,5,Jueves
2024-10-18,Pan Ciabatta,0.25,768,778,Viernes
2024-10-18,Pan Francés,0.25,648,658,Viernes
2024-10-18,Pan Yema Largo,0.25,360,400,Viernes
2024-10-18,Pan Yema Redondo,0.25,360,341,Viernes
2024-10-18,Pan Chapla,0.25,144,150,Viernes
2024-10-18,Pan Coliza,0.25,192,196,Viernes
2024-10-18,Pan Integral,0.25,144,146,Viernes
2024-10-18,Pan Caracol,0.25,144,145,Viernes
2024-10-18,Pan Hamburguesa,0.4,288,293,Viernes
2024-10-18,Cachito,0.25,144,140,Viernes
2024-10-18,Pan Manjar,0.3,24,25,Viernes
2024-10-18,Leche,4.0,5,5,Viernes
2024-10-18,Jamon,2.5,6,5,Viernes
2024-10-18,Cafe,2.0,5,5,Viernes
2024-10-18,Queso,3.0,4,2,Viernes
2024-10-19,Pan Ciabatta,0.25,768,714,Saturday
2024-10-19,Pan Francés,0.25,648,601,Saturday
2024-10-19,Pan Yema Largo,0.25,360,376,Saturday
2024-10-19,Pan Yema Redondo,0.25,360,317,Saturday
2024-10-19,Pan Chapla,0.25,144,148,Sábado
2024-10-19,Pan Coliza,0.25,192,193,Saturday
2024-10-19,Pan Integral,0.25,144,150,Saturday
2024-10-19,Pan Caracol,0.25,144,142,Saturday
2024-10-19,Pan Hamburguesa,0.4,288,283,Saturday
2024-10-19,Cachito,0.25,144,141,Saturday
2024-10-19,Pan Manjar,0.3,24,28,Saturday
2024-10-19,Leche,4.0,5,5,Saturday
2024-10-19,Jamon,2.5,6,5,Saturday
2024-10-19,Cafe,2.0,5,7,Saturday
2024-10-19,Queso,3.0,4,4,Saturday
2024-10-20,Pan Ciabatta,0.25,768,745,Domingo
2024-10-20,Pan Francés,0.25,648,676,Domingo
2024-10-20,Pan Yema Largo,0.25,360,382,Domingo
2024-10-20,Pan Yema Redondo,0.25,360,312,Domingo
2024-10-20,Pan Chapla,0.25,144,142,Domingo
2024-10-20,Pan Coliza,0.25,192,198,Domingo
2024-10-20,Pan Integral,0.25,144,142,Domingo
2024-10-20,Pan Caracol,0.25,144,143,Domingo
2024-10-20,Pan Hamburguesa,0.4,288,295,Domingo
2024-10-20,Cachito,0.25,144,150,Domingo
2024-10-20,Pan Manjar,0.3,24,27,Domingo
2024-10-20,Leche,4.0,5,5,Domingo
2024-10-20,Jamon,2.5,6,6,Domingo
2024-10-20,Cafe,2.0,5,5,Domingo
2024-10-20,Queso,3.0,4,4,Domingo
2024-10-21,Pan Ciabatta,0.25,768,729,Lunes
2024-10-21,Pan Francés,0.25,648,655,Lunes
2024-10-21,Pan Yema Largo,0.25,360,315,Lunes
2024-10-21,Pan Yema Redondo,0.25,360,321,Lunes
2024-10-21,Pan Chapla,0.25,144,149,Lunes
2024-10-21,Pan Coliza,0.25,192,196,Lunes
2024-10-21,Pan Integral,0.25,144,146,Lunes
2024-10-21,Pan Caracol,0.25,144,141,Lunes
2024-10-21,Pan Hamburguesa,0.4,288,299,Lunes
2024-10-21,Cachito,0.25,144,144,Lunes
2024-10-21,Pan Manjar,0.3,24,24,Lunes
2024-10-21,Leche,4.0,5,2,Lunes
2024-10-21,Jamon,2.5,6,5,Lunes
2024-10-21,Cafe,2.0,5,6,Lunes
2024-10-21,Queso,3.0,4,3,Lunes
2024-10-22,Pan Ciabatta,0.25,768,787,Martes
2024-10-22,Pan Francés,0.25,648,688,Martes
2024-10-22,Pan Yema Largo,0.25,360,319,Martes
2024-10-22,Pan Yema Redondo,0.25,360,310,Martes
2024-10-22,Pan Chapla,0.25,144,143,Martes
2024-10-22,Pan Coliza,0.25,192,200,Martes
2024-10-22,Pan Integral,0.25,144,142,Martes
2024-10-22,Pan Caracol,0.25,144,150,Martes
2024-10-22,Pan Hamburguesa,0.4,288,294,Martes
2024-10-22,Cachito,0.25,144,149,Martes
2024-10-22,Pan Manjar,0.3,24,28,Martes
2024-10-22,Leche,4.0,5,6,Martes
2024-10-22,Jamon,2.5,6,6,Martes
2024-10-22,Cafe,2.0,5,4,Martes
2024-10-22,Queso,3.0,4,2,Martes
2024-10-23,Pan Ciabatta,0.25,768,774,Miércoles
2024-10-23,Pan Francés,0.25,648,693,Miércoles
2024-10-23,Pan Yema Largo,0.25,360,350,Miércoles
2024-10-23,Pan Yema Redondo,0.25,360,356,Miércoles
2024-10-23,Pan Chapla,0.25,144,141,Miércoles
2024-10-23,Pan Coliza,0.25,192,191,Miércoles
2024-10-23,Pan Integral,0.25,144,145,Miércoles
2024-10-23,Pan Caracol,0.25,144,143,Miércoles
2024-10-23,Pan Hamburguesa,0.4,288,284,Miércoles
2024-10-23,Cachito,0.25,144,142,Miércoles
2024-10-23,Pan Manjar,0.3,24,27,Miércoles
2024-10-23,Leche,4.0,5,4,Miércoles
2024-10-23,Jamon,2.5,6,6,Miércoles
2024-10-23,Cafe,2.0,5,5,Miércoles
2024-10-23,Queso,3.0,4,4,Miércoles
2024-10-24,Pan Ciabatta,0.25,768,750,Jueves
2024-10-24,Pan Francés,0.25,648,670,Jueves
2024-10-24,Pan Yema Largo,0.25,360,359,Jueves
2024-10-24,Pan Yema Redondo,0.25,360,302,Jueves
2024-10-24,Pan Chapla,0.25,144,148,Jueves
2024-10-24,Pan Coliza,0.25,192,195,Jueves
2024-10-24,Pan Integral,0.25,144,144,Jueves
2024-10-24,Pan Caracol,0.25,144,145,Jueves
2024-10-24,Pan Hamburguesa,0.4,288,287,Jueves
2024-10-24,Cachito,0.25,144,143,Jueves
2024-10-24,Pan Manjar,0.3,24,22,Jueves
2024-10-24,Leche,4.0,5,5,Jueves
2024-10-24,Jamon,2.5,6,5,Jueves
2024-10-24,Cafe,2.0,5,6,Jueves
2024-10-24,Queso,3.0,4,5,Jueves
2024-10-25,Pan Ciabatta,0.25,768,795,Viernes
2024-10-25,Pan Francés,0.25,648,660,Viernes
2024-10-25,Pan Yema Largo,0.25,360,381,Viernes
2024-10-25,Pan Yema Redondo,0.25,360,395,Viernes
2024-10-25,Pan Chapla,0.25,144,145,Viernes
2024-10-25,Pan Coliza,0.25,192,194,Viernes
2024-10-25,Pan Integral,0.25,144,148,Viernes
2024-10-25,Pan Caracol,0.25,144,143,Viernes
2024-10-25,Pan Hamburguesa,0.4,288,287,Viernes
2024-10-25,Cachito,0.25,144,149,Viernes
2024-10-25,Pan Manjar,0.3,24,22,Viernes
2024-10-25,Leche,4.0,5,6,Viernes
2024-10-25,Jamon,2.5,6,6,Viernes
2024-10-25,Cafe,2.0,5,7,Viernes
2024-10-25,Queso,3.0,4,3,Viernes
2024-10-26,Pan Ciabatta,0.25,768,734,Saturday
2024-10-26,Pan Francés,0.25,648,684,Saturday
2024-10-26,Pan Yema Largo,0.25,360,343,Saturday
2024-10-26,Pan Yema Redondo,0.25,360,323,Saturday
2024-10-26,Pan Chapla,0.25,144,144,Sábado
2024-10-26,Pan Coliza,0.25,192,195,Saturday
2024-10-26,Pan Integral,0.25,144,141,Saturday
2024-10-26,Pan Caracol,0.25,144,140,Saturday
2024-10-26,Pan Hamburguesa,0.4,288,288,Saturday
2024-10-26,Cachito,0.25,144,147,Saturday
2024-10-26,Pan Manjar,0.3,24,24,Saturday
2024-10-26,Leche,4.0,5,2,Saturday
2024-10-26,Jamon,2.5,6,6,Saturday
2024-10-26,Cafe,2.0,5,5,Saturday
2024-10-26,Queso,3.0,4,5,Saturday
2024-10-27,Pan Ciabatta,0.25,768,778,Domingo
2024-10-27,Pan Francés,0.25,648,693,Domingo
2024-10-27,Pan Yema Largo,0.25,360,372,Domingo
2024-10-27,Pan Yema Redondo,0.25,360,315,Domingo
2024-10-27,Pan Chapla,0.25,144,147,Domingo
2024-10-27,Pan Coliza,0.25,192,197,Domingo
2024-10-27,Pan Integral,0.25,144,147,Domingo
2024-10-27,Pan Caracol,0.25,144,149,Domingo
2024-10-27,Pan Hamburguesa,0.4,288,280,Domingo
2024-10-27,Cachito,0.25,144,149,Domingo
2024-10-27,Pan Manjar,0.3,24,23,Domingo
2024-10-27,Leche,4.0,5,4,Domingo
2024-10-27,Jamon,2.5,6,4,Domingo
2024-10-27,Cafe,2.0,5,5,Domingo
2024-10-27,Queso,3.0,4,5,Domingo
2024-10-28,Pan Ciabatta,0.25,768,760,Lunes
2024-10-28,Pan Francés,0.25,648,631,Lunes
2024-10-28,Pan Yema Largo,0.25,360,343,Lunes
2024-10-28,Pan Yema Redondo,0.25,360,348,Lunes
2024-10-28,Pan Chapla,0.25,144,147,Lunes
2024-10-28,Pan Coliza,0.25,192,197,Lunes
2024-10-28,Pan Integral,0.25,144,142,Lunes
2024-10-28,Pan Caracol,0.25,144,144,Lunes
2024-10-28,Pan Hamburguesa,0.4,288,292,Lunes
2024-10-28,Cachito,0.25,144,147,Lunes
2024-10-28,Pan Manjar,0.3,24,23,Lunes
2024-10-28,Leche,4.0,5,5,Lunes
2024-10-28,Jamon,2.5,6,6,Lunes
2024-10-28,Cafe,2.0,5,4,Lunes
2024-10-28,Queso,3.0,4,4,Lunes
2024-10-29,Pan Ciabatta,0.25,768,790,Martes
2024-10-29,Pan Francés,0.25,648,660,Martes
2024-10-29,Pan Yema Largo,0.25,360,337,Martes
2024-10-29,Pan Yema Redondo,0.25,360,366,Martes
2024-10-29,Pan Chapla,0.25,144,142,Martes
2024-10-29,Pan Coliza,0.25,192,194,Martes
2024-10-29,Pan Integral,0.25,144,142,Martes
2024-10-29,Pan Caracol,0.25,144,148,Martes
2024-10-29,Pan Hamburguesa,0.4,288,299,Martes
2024-10-29,Cachito,0.25,144,148,Martes
2024-10-29,Pan Manjar,0.3,24,22,Martes
2024-10-29,Leche,4.0,5,2,Martes
2024-10-29,Jamon,2.5,6,6,Martes
2024-10-29,Cafe,2.0,5,7,Martes
2024-10-29,Queso,3.0,4,2,Martes
2024-10-30,Pan Ciabatta,0.25,768,742,Miércoles
2024-10-30,Pan Francés,0.25,648,602,Miércoles
2024-10-30,Pan Yema Largo,0.25,360,362,Miércoles
2024-10-30,Pan Yema Redondo,0.25,360,332,Miércoles
2024-10-30,Pan Chapla,0.25,144,146,Miércoles
2024-10-30,Pan Coliza,0.25,192,194,Miércoles
2024-10-30,Pan Integral,0.25,144,142,Miércoles
2024-10-30,Pan Caracol,0.25,144,145,Miércoles
2024-10-30,Pan Hamburguesa,0.4,288,282,Miércoles
2024-10-30,Cachito,0.25,144,146,Miércoles
2024-10-30,Pan Manjar,0.3,24,22,Miércoles
2024-10-30,Leche,4.0,5,5,Miércoles
2024-10-30,Jamon,2.5,6,4,Miércoles
2024-10-30,Cafe,2.0,5,6,Miércoles
2024-10-30,Queso,3.0,4,3,Miércoles
2024-10-31,Pan Ciabatta,0.25,768,787,Jueves
2024-10-31,Pan Francés,0.25,648,678,Jueves
2024-10-31,Pan Yema Largo,0.25,360,387,Jueves
2024-10-31,Pan Yema Redondo,0.25,360,335,Jueves
2024-10-31,Pan Chapla,0.25,144,143,Jueves
2024-10-31,Pan Coliza,0.25,192,193,Jueves
2024-10-31,Pan Integral,0.25,144,142,Jueves
2024-10-31,Pan Caracol,0.25,144,140,Jueves
2024-10-31,Pan Hamburguesa,0.4,288,290,Jueves
2024-10-31,Cachito,0.25,144,148,Jueves
2024-10-31,Pan Manjar,0.3,24,24,Jueves
2024-10-31,Leche,4.0,5,2,Jueves
2024-10-31,Jamon,2.5,6,5,Jueves
2024-10-31,Cafe,2.0,5,6,Jueves
2024-10-31,Queso,3.0,4,4,Jueves
2024-11-01,Pan Ciabatta,0.25,768,727,Viernes
2024-11-01,Pan Francés,0.25,648,680,Viernes
2024-11-01,Pan Yema Largo,0.25,360,341,Viernes
2024-11-01,Pan Yema Redondo,0.25,360,334,Viernes
2024-11-01,Pan Chapla,0.25,144,141,Viernes
2024-11-01,Pan Coliza,0.25,192,194,Viernes
2024-11-01,Pan Integral,0.25,144,147,Viernes
2024-11-01,Pan Caracol,0.25,144,140,Viernes
2024-11-01,Pan Hamburguesa,0.4,288,288,Viernes
2024-11-01,Cachito,0.25,144,143,Viernes
2024-11-01,Pan Manjar,0.3,24,26,Viernes
2024-11-01,Leche,4.0,5,6,Viernes
2024-11-01,Jamon,2.5,6,6,Viernes
2024-11-01,Cafe,2.0,5,7,Viernes
2024-11-01,Queso,3.0,4,2,Viernes
2024-11-02,Pan Ciabatta,0.25,768,784,Saturday
2024-11-02,Pan Francés,0.25,648,633,Saturday
2024-11-02,Pan Yema Largo,0.25,360,355,Saturday
2024-11-02,Pan Yema Redondo,0.25,360,398,Saturday
2024-11-02,Pan Chapla,0.25,144,142,Sábado
2024-11-02,Pan Coliza,0.25,192,194,Saturday
2024-11-02,Pan Integral,0.25,144,147,Saturday
2024-11-02,Pan Caracol,0.25,144,143,Saturday
2024-11-02,Pan Hamburguesa,0.4,288,300,Saturday
2024-11-02,Cachito,0.25,144,145,Saturday
2024-11-02,Pan Manjar,0.3,24,24,Saturday
2024-11-02,Leche,4.0,5,3,Saturday
2024-11-02,Jamon,2.5,6,6,Saturday
2024-11-02,Cafe,2.0,5,4,Saturday
2024-11-02,Queso,3.0,4,3,Saturday
2024-11-03,Pan Ciabatta,0.25,768,800,Domingo
2024-11-03,Pan Francés,0.25,648,608,Domingo
2024-11-03,Pan Yema Largo,0.25,360,338,Domingo
2024-11-03,Pan Yema Redondo,0.25,360,379,Domingo
2024-11-03,Pan Chapla,0.25,144,144,Domingo
2024-11-03,Pan Coliza,0.25,192,197,Domingo
2024-11-03,Pan Integral,0.25,144,141,Domingo
2024-11-03,Pan Caracol,0.25,144,150,Domingo
2024-11-03,Pan Hamburguesa,0.4,288,297,Domingo
2024-11-03,Cachito,0.25,144,143,Domingo
2024-11-03,Pan Manjar,0.3,24,26,Domingo
2024-11-03,Leche,4.0,5,5,Domingo
2024-11-03,Jamon,2.5,6,4,Domingo
2024-11-03,Cafe,2.0,5,5,Domingo
2024-11-03,Queso,3.0,4,2,Domingo
2024-11-04,Pan Ciabatta,0.25,768,743,Lunes
2024-11-04,Pan Francés,0.25,648,637,Lunes
2024-11-04,Pan Yema Largo,0.25,360,332,Lunes
2024-11-04,Pan Yema Redondo,0.25,360,383,Lunes
2024-11-04,Pan Chapla,0.25,144,140,Lunes
2024-11-04,Pan Coliza,0.25,192,194,Lunes
2024-11-04,Pan Integral,0.25,144,145,Lunes
2024-11-04,Pan Caracol,0.25,144,147,Lunes
2024-11-04,Pan Hamburguesa,0.4,288,286,Lunes
2024-11-04,Cachito,0.25,144,143,Lunes
2024-11-04,Pan Manjar,0.3,24,26,Lunes
2024-11-04,Leche,4.0,5,6,Lunes
2024-11-04,Jamon,2.5,6,5,Lunes
2024-11-04,Cafe,2.0,5,7,Lunes
2024-11-04,Queso,3.0,4,4,Lunes
2024-11-05,Pan Ciabatta,0.25,768,796,Martes
2024-11-05,Pan Francés,0.25,648,652,Martes
2024-11-05,Pan Yema Largo,0.25,360,306,Martes
2024-11-05,Pan Yema Redondo,0.25,360,310,Martes
2024-11-05,Pan Chapla,0.25,144,141,Martes
2024-11-05,Pan Coliza,0.25,192,195,Martes
2024-11-05,Pan Integral,0.25,144,142,Martes
2024-11-05,Pan Caracol,0.25,144,141,Martes
2024-11-05,Pan Hamburguesa,0.4,288,300,Martes
2024-11-05,Cachito,0.25,144,142,Martes
2024-11-05,Pan Manjar,0.3,24,24,Martes
2024-11-05,Leche,4.0,5,4,Martes
2024-11-05,Jamon,2.5,6,6,Martes
2024-11-05,Cafe,2.0,5,4,Martes
2024-11-05,Queso,3.0,4,4,Martes
2024-11-06,Pan Ciabatta,0.25,768,713,Miércoles
2024-11-06,Pan Francés,0.25,648,690,Miércoles
2024-11-06,Pan Yema Largo,0.25,360,400,Miércoles
2024-11-06,Pan Yema Redondo,0.25,360,326,Miércoles
2024-11-06,Pan Chapla,0.25,144,146,Miércoles
2024-11-06,Pan Coliza,0.25,192,191,Miércoles
2024-11-06,Pan Integral,0.25,144,150,Miércoles
2024-11-06,Pan Caracol,0.25,144,145,Miércoles
2024-11-06,Pan Hamburguesa,0.4,288,287,Miércoles
2024-11-06,Cachito,0.25,144,141,Miércoles
2024-11-06,Pan Manjar,0.3,24,23,Miércoles
2024-11-06,Leche,4.0,5,2,Miércoles
2024-11-06,Jamon,2.5,6,4,Miércoles
2024-11-06,Cafe,2.0,5,6,Miércoles
2024-11-06,Queso,3.0,4,3,Miércoles
2024-11-07,Pan Ciabatta,0.25,768,731,Jueves
2024-11-07,Pan Francés,0.25,648,614,Jueves
2024-11-07,Pan Yema Largo,0.25,360,308,Jueves
2024-11-07,Pan Yema Redondo,0.25,360,317,Jueves
2024-11-07,Pan Chapla,0.25,144,145,Jueves
2024-11-07,Pan Coliza,0.25,192,192,Jueves
2024-11-07,Pan Integral,0.25,144,145,Jueves
2024-11-07,Pan Caracol,0.25,144,147,Jueves
2024-11-07,Pan Hamburguesa,0.4,288,298,Jueves
2024-11-07,Cachito,0.25,144,140,Jueves
2024-11-07,Pan Manjar,0.3,24,26,Jueves
2024-11-07,Leche,4.0,5,5,Jueves
2024-11-07,Jamon,2.5,6,4,Jueves
2024-11-07,Cafe,2.0,5,6,Jueves
2024-11-07,Queso,3.0,4,5,Jueves
2024-11-08,Pan Ciabatta,0.25,768,730,Viernes
2024-11-08,Pan Francés,0.25,648,603,Viernes
2024-11-08,Pan Yema Largo,0.25,360,367,Viernes
2024-11-08,Pan Yema Redondo,0.25,360,394,Viernes
2024-11-08,Pan Chapla,0.25,144,146,Viernes
2024-11-08,Pan Coliza,0.25,192,197,Viernes
2024-11-08,Pan Integral,0.25,144,142,Viernes
2024-11-08,Pan Caracol,0.25,144,147,Viernes
2024-11-08,Pan Hamburguesa,0.4,288,293,Viernes
2024-11-08,Cachito,0.25,144,142,Viernes
2024-11-08,Pan Manjar,0.3,24,26,Viernes
2024-11-08,Leche,4.0,5,5,Viernes
2024-11-08,Jamon,2.5,6,6,Viernes
2024-11-08,Cafe,2.0,5,7,Viernes
2024-11-08,Queso,3.0,4,2,Viernes
2024-11-09,Pan Ciabatta,0.25,768,747,Saturday
2024-11-09,Pan Francés,0.25,648,688,Saturday
2024-11-09,Pan Yema Largo,0.25,360,333,Saturday
2024-11-09,Pan Yema Redondo,0.25,360,380,Saturday
2024-11-09,Pan Chapla,0.25,144,149,Sábado
2024-11-09,Pan Coliza,0.25,192,194,Saturday
2024-11-09,Pan Integral,0.25,144,144,Saturday
2024-11-09,Pan Caracol,0.25,144,142,Saturday
2024-11-09,Pan Hamburguesa,0.4,288,287,Saturday
2024-11-09,Cachito,0.25,144,148,Saturday
2024-11-09,Pan Manjar,0.3,24,25,Saturday
2024-11-09,Leche,4.0,5,2,Saturday
2024-11-09,Jamon,2.5,6,4,Saturday
2024-11-09,Cafe,2.0,5,4,Saturday
2024-11-09,Queso,3.0,4,5,Saturday
2024-11-10,Pan Ciabatta,0.25,768,747,Domingo
2024-11-10,Pan Francés,0.25,648,672,Domingo
2024-11-10,Pan Yema Largo,0.25,360,338,Domingo
2024-11-10,Pan Yema Redondo,0.25,360,313,Domingo
2024-11-10,Pan Chapla,0.25,144,141,Domingo
2024-11-10,Pan Coliza,0.25,192,194,Domingo
2024-11-10,Pan Integral,0.25,144,146,Domingo
2024-11-10,Pan Caracol,0.25,144,147,Domingo
2024-11-10,Pan Hamburguesa,0.4,288,286,Domingo
2024-11-10,Cachito,0.25,144,150,Domingo
2024-11-10,Pan Manjar,0.3,24,23,Domingo
2024-11-10,Leche,4.0,5,3,Domingo
2024-11-10,Jamon,2.5,6,6,Domingo
2024-11-10,Cafe,2.0,5,7,Domingo
2024-11-10,Queso,3.0,4,3,Domingo
2024-11-11,Pan Ciabatta,0.25,768,757,Lunes
2024-11-11,Pan Francés,0.25,648,675,Lunes
2024-11-11,Pan Yema Largo,0.25,360,332,Lunes
2024-11-11,Pan Yema Redondo,0.25,360,382,Lunes
2024-11-11,Pan Chapla,0.25,144,141,Lunes
2024-11-11,Pan Coliza,0.25,192,192,Lunes
2024-11-11,Pan Integral,0.25,144,144,Lunes
2024-11-11,Pan Caracol,0.25,144,141,Lunes
2024-11-11,Pan Hamburguesa,0.4,288,286,Lunes
2024-11-11,Cachito,0.25,144,149,Lunes
2024-11-11,Pan Manjar,0.3,24,22,Lunes
2024-11-11,Leche,4.0,5,6,Lunes
2024-11-11,Jamon,2.5,6,6,Lunes
2024-11-11,Cafe,2.0,5,6,Lunes
2024-11-11,Queso,3.0,4,5,Lunes
2024-11-12,Pan Ciabatta,0.25,768,730,Martes
2024-11-12,Pan Francés,0.25,648,684,Martes
2024-11-12,Pan Yema Largo,0.25,360,358,Martes
2024-11-12,Pan Yema Redondo,0.25,360,354,Martes
2024-11-12,Pan Chapla,0.25,144,146,Martes
2024-11-12,Pan Coliza,0.25,192,198,Martes
2024-11-12,Pan Integral,0.25,144,143,Martes
2024-11-12,Pan Caracol,0.25,144,142,Martes
2024-11-12,Pan Hamburguesa,0.4,288,294,Martes
2024-11-12,Cachito,0.25,144,146,Martes
2024-11-12,Pan Manjar,0.3,24,23,Martes
2024-11-12,Leche,4.0,5,6,Martes
2024-11-12,Jamon,2.5,6,6,Martes
2024-11-12,Cafe,2.0,5,4,Martes
2024-11-12,Queso,3.0,4,3,Martes
2024-11-13,Pan Ciabatta,0.25,768,731,Miércoles
2024-11-13,Pan Francés,0.25,648,672,Miércoles
2024-11-13,Pan Yema Largo,0.25,360,334,Miércoles
2024-11-13,Pan Yema Redondo,0.25,360,361,Miércoles
2024-11-13,Pan Chapla,0.25,144,146,Miércoles
2024-11-13,Pan Coliza,0.25,192,195,Miércoles
2024-11-13,Pan Integral,0.25,144,148,Miércoles
2024-11-13,Pan Caracol,0.25,144,148,Miércoles
2024-11-13,Pan Hamburguesa,0.4,288,283,Miércoles
2024-11-13,Cachito,0.25,144,146,Miércoles
2024-11-13,Pan Manjar,0.3,24,22,Miércoles
2024-11-13,Leche,4.0,5,3,Miércoles
2024-11-13,Jamon,2.5,6,5,Miércoles
2024-11-13,Cafe,2.0,5,7,Miércoles
2024-11-13,Queso,3.0,4,2,Miércoles
2024-11-14,Pan Ciabatta,0.25,768,751,Jueves
2024-11-14,Pan Francés,0.25,648,600,Jueves
2024-11-14,Pan Yema Largo,0.25,360,338,Jueves
2024-11-14,Pan Yema Redondo,0.25,360,395,Jueves
2024-11-14,Pan Chapla,0.25,144,146,Jueves
2024-11-14,Pan Coliza,0.25,192,198,Jueves
2024-11-14,Pan Integral,0.25,144,140,Jueves
2024-11-14,Pan Caracol,0.25,144,142,Jueves
2024-11-14,Pan Hamburguesa,0.4,288,289,Jueves
2024-11-14,Cachito,0.25,144,148,Jueves
2024-11-14,Pan Manjar,0.3,24,26,Jueves
2024-11-14,Leche,4.0,5,3,Jueves
2024-11-14,Jamon,2.5,6,5,Jueves
2024-11-14,Cafe,2.0,5,7,Jueves
2024-11-14,Queso,3.0,4,5,Jueves
2024-11-15,Pan Ciabatta,0.25,768,745,Viernes
2024-11-15,Pan Francés,0.25,648,635,Viernes
2024-11-15,Pan Yema Largo,0.25,360,388,Viernes
2024-11-15,Pan Yema Redondo,0.25,360,382,Viernes
2024-11-15,Pan Chapla,0.25,144,145,Viernes
2024-11-15,Pan Coliza,0.25,192,195,Viernes
