fecha,producto,tipo,precio,stock,ventas
2024-11-19,Pan Yema Redondo,Panes,0.25,360,320
2024-11-19,Pan Chapla,Panes,0.25,144,110
2024-11-19,Pan Coliza,Panes,0.25,192,170
2024-11-19,Pan Integral,Panes,0.25,144,110
2024-11-19,Pan Caracol,Panes,0.25,144,110
2024-11-19,Pan Hamburguesa,Panes,0.4,288,240
2024-11-19,Cachito,Panes,0.25,144,110
2024-11-19,Pan Manjar,Panes,0.3,72,68
2024-11-19,Leche,Abarrotes,4.0,5,3
2024-11-19,Jamon,Abarrotes,2.5,6,3
2024-11-19,Café,Abarrotes,2.0,5,3
2024-11-19,Queso,Abarrotes,3.0,4,3
2024-11-19,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-11-19,Alfajores Grandes,Bocaditos,1.0,100,75
2024-11-19,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-11-19,Galletas Grandes,Bocaditos,1.0,300,290
2024-11-19,Cookie,Bocaditos,2.0,100,70
2024-11-19,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-11-19,Orejas Grandes,Bocaditos,1.0,100,70
2024-11-19,Beso de Moza,Bocaditos,1.0,80,50
2024-11-19,Caramandugas,Bocaditos,0.25,300,250
2024-11-19,Rosquitas,Bocaditos,0.25,300,250
2024-11-20,Pan Chabatta,Panes,0.25,768,720
2024-11-20,Pan Francés,Panes,0.25,648,610
2024-11-20,Pan Yema Largo,Panes,0.25,360,320
2024-11-20,Pan Yema Redondo,Panes,0.25,360,320
2024-11-20,Pan Chapla,Panes,0.25,144,110
2024-11-20,Pan Coliza,Panes,0.25,192,170
2024-11-20,Pan Integral,Panes,0.25,144,110
2024-11-20,Pan Caracol,Panes,0.25,144,110
2024-11-20,Pan Hamburguesa,Panes,0.4,288,240
2024-11-20,Cachito,Panes,0.25,144,110
2024-11-20,Pan Manjar,Panes,0.3,72,68
2024-11-20,Leche,Abarrotes,4.0,5,3
2024-11-20,Jamon,Abarrotes,2.5,6,3
2024-11-20,Café,Abarrotes,2.0,5,2
2024-11-20,Queso,Abarrotes,3.0,4,2
2024-11-20,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-11-20,Alfajores Grandes,Bocaditos,1.0,100,75
2024-11-20,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-11-20,Galletas Grandes,Bocaditos,1.0,300,290
2024-11-20,Cookie,Bocaditos,2.0,100,70
2024-11-20,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-11-20,Orejas Grandes,Bocaditos,1.0,100,70
2024-11-20,Beso de Moza,Bocaditos,1.0,80,50
2024-11-20,Caramandugas,Bocaditos,0.25,300,250
2024-11-20,Rosquitas,Bocaditos,0.25,300,250
2024-11-21,Pan Chabatta,Panes,0.25,768,720
2024-11-21,Pan Francés,Panes,0.25,648,610
2024-11-21,Pan Yema Largo,Panes,0.25,360,320
2024-11-21,Pan Yema Redondo,Panes,0.25,360,320
2024-11-21,Pan Chapla,Panes,0.25,144,110
2024-11-21,Pan Coliza,Panes,0.25,192,170
2024-11-21,Pan Integral,Panes,0.25,144,110
2024-11-21,Pan Caracol,Panes,0.25,144,110
2024-11-21,Pan Hamburguesa,Panes,0.4,288,240
2024-11-21,Cachito,Panes,0.25,144,110
2024-11-21,Pan Manjar,Panes,0.3,72,68
2024-11-21,Leche,Abarrotes,4.0,5,4
2024-11-21,Jamon,Abarrotes,2.5,6,3
2024-11-21,Café,Abarrotes,2.0,5,2
2024-11-21,Queso,Abarrotes,3.0,4,2
2024-11-21,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-11-21,Alfajores Grandes,Bocaditos,1.0,100,75
2024-11-21,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-11-21,Galletas Grandes,Bocaditos,1.0,300,290
2024-11-21,Cookie,Bocaditos,2.0,100,70
2024-11-21,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-11-21,Orejas Grandes,Bocaditos,1.0,100,70
2024-11-21,Beso de Moza,Bocaditos,1.0,80,50
2024-11-21,Caramandugas,Bocaditos,0.25,300,250
2024-11-21,Rosquitas,Bocaditos,0.25,300,250
2024-11-22,Pan Chabatta,Panes,0.25,768,720
2024-11-22,Pan Francés,Panes,0.25,648,610
2024-11-22,Pan Yema Largo,Panes,0.25,360,320
2024-11-22,Pan Yema Redondo,Panes,0.25,360,320
2024-11-22,Pan Chapla,Panes,0.25,144,110
2024-11-22,Pan Coliza,Panes,0.25,192,170
2024-11-22,Pan Integral,Panes,0.25,144,110
2024-11-22,Pan Caracol,Panes,0.25,144,110
2024-11-22,Pan Hamburguesa,Panes,0.4,288,240
2024-11-22,Cachito,Panes,0.25,144,110
2024-11-22,Pan Manjar,Panes,0.3,72,68
2024-11-22,Leche,Abarrotes,4.0,5,2
2024-11-22,Jamon,Abarrotes,2.5,6,3
2024-11-22,Café,Abarrotes,2.0,5,2
2024-11-22,Queso,Abarrotes,3.0,4,2
2024-11-22,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-11-22,Alfajores Grandes,Bocaditos,1.0,100,75
2024-11-22,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-11-22,Galletas Grandes,Bocaditos,1.0,300,290
2024-11-22,Cookie,Bocaditos,2.0,100,70
2024-11-22,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-11-22,Orejas Grandes,Bocaditos,1.0,100,70
2024-11-22,Beso de Moza,Bocaditos,1.0,80,50
2024-11-22,Caramandugas,Bocaditos,0.25,300,250
2024-11-22,Rosquitas,Bocaditos,0.25,300,250
2024-11-23,Pan Chabatta,Panes,0.25,768,726
2024-11-23,Pan Francés,Panes,0.25,648,610
2024-11-23,Pan Yema Largo,Panes,0.25,360,327
2024-11-23,Pan Yema Redondo,Panes,0.25,360,326
2024-11-23,Pan Chapla,Panes,0.25,144,111
2024-11-23,Pan Coliza,Panes,0.25,192,172
2024-11-23,Pan Integral,Panes,0.25,144,121
2024-11-23,Pan Caracol,Panes,0.25,144,116
2024-11-23,Pan Hamburguesa,Panes,0.4,288,245
2024-11-23,Cachito,Panes,0.25,144,117
2024-11-23,Pan Manjar,Panes,0.3,72,71
2024-11-23,Leche,Abarrotes,4.0,5,4
2024-11-23,Jamon,Abarrotes,2.5,6,3
2024-11-23,Café,Abarrotes,2.0,5,3
2024-11-23,Queso,Abarrotes,3.0,4,2
2024-11-23,Alfajores Pequeños,Bocaditos,0.25,200,155
2024-11-23,Alfajores Grandes,Bocaditos,1.0,100,75
2024-11-23,Galletas Pequeñas,Bocaditos,0.25,200,158
2024-11-23,Galletas Grandes,Bocaditos,1.0,300,294
2024-11-23,Cookie,Bocaditos,2.0,100,70
2024-11-23,Orejitas Pequeñas,Bocaditos,0.25,200,160
2024-11-23,Orejas Grandes,Bocaditos,1.0,100,75
2024-11-23,Beso de Moza,Bocaditos,1.0,80,56
2024-11-23,Caramandugas,Bocaditos,0.25,300,257
2024-11-23,Rosquitas,Bocaditos,0.25,300,259
2024-11-24,Pan Chabatta,Panes,0.25,768,734
2024-11-24,Pan Francés,Panes,0.25,648,611
2024-11-24,Pan Yema Largo,Panes,0.25,360,326
2024-11-24,Pan Yema Redondo,Panes,0.25,360,329
2024-11-24,Pan Chapla,Panes,0.25,144,119
2024-11-24,Pan Coliza,Panes,0.25,192,172
2024-11-24,Pan Integral,Panes,0.25,144,113
2024-11-24,Pan Caracol,Panes,0.25,144,118
2024-11-24,Pan Hamburguesa,Panes,0.4,288,244
2024-11-24,Cachito,Panes,0.25,144,111
2024-11-24,Pan Manjar,Panes,0.3,72,70
2024-11-24,Leche,Abarrotes,4.0,5,3
2024-11-24,Jamon,Abarrotes,2.5,6,4
2024-11-24,Café,Abarrotes,2.0,5,3
2024-11-24,Queso,Abarrotes,3.0,4,3
2024-11-24,Alfajores Pequeños,Bocaditos,0.25,200,154
2024-11-24,Alfajores Grandes,Bocaditos,1.0,100,77
2024-11-24,Galletas Pequeñas,Bocaditos,0.25,200,159
2024-11-24,Galletas Grandes,Bocaditos,1.0,300,290
2024-11-24,Cookie,Bocaditos,2.0,100,71
2024-11-24,Orejitas Pequeñas,Bocaditos,0.25,200,154
2024-11-24,Orejas Grandes,Bocaditos,1.0,100,70
2024-11-24,Beso de Moza,Bocaditos,1.0,80,56
2024-11-24,Caramandugas,Bocaditos,0.25,300,258
2024-11-24,Rosquitas,Bocaditos,0.25,300,256
2024-11-25,Pan Chabatta,Panes,0.25,768,720
2024-11-25,Pan Francés,Panes,0.25,648,610
2024-11-25,Pan Yema Largo,Panes,0.25,360,320
2024-11-25,Pan Yema Redondo,Panes,0.25,360,320
2024-11-25,Pan Chapla,Panes,0.25,144,110
2024-11-25,Pan Coliza,Panes,0.25,192,170
2024-11-25,Pan Integral,Panes,0.25,144,110
2024-11-25,Pan Caracol,Panes,0.25,144,110
2024-11-25,Pan Hamburguesa,Panes,0.4,288,240
2024-11-25,Cachito,Panes,0.25,144,110
2024-11-25,Pan Manjar,Panes,0.3,72,68
2024-11-25,Leche,Abarrotes,4.0,5,2
2024-11-25,Jamon,Abarrotes,2.5,6,3
2024-11-25,Café,Abarrotes,2.0,5,2
2024-11-25,Queso,Abarrotes,3.0,4,2
2024-11-25,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-11-25,Alfajores Grandes,Bocaditos,1.0,100,75
2024-11-25,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-11-25,Galletas Grandes,Bocaditos,1.0,300,290
2024-11-25,Cookie,Bocaditos,2.0,100,70
2024-11-25,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-11-25,Orejas Grandes,Bocaditos,1.0,100,70
2024-11-25,Beso de Moza,Bocaditos,1.0,80,50
2024-11-25,Caramandugas,Bocaditos,0.25,300,250
2024-11-25,Rosquitas,Bocaditos,0.25,300,250
2024-11-26,Pan Chabatta,Panes,0.25,768,720
2024-11-26,Pan Francés,Panes,0.25,648,610
2024-11-26,Pan Yema Largo,Panes,0.25,360,320
2024-11-26,Pan Yema Redondo,Panes,0.25,360,320
2024-11-26,Pan Chapla,Panes,0.25,144,110
2024-11-26,Pan Coliza,Panes,0.25,192,170
2024-11-26,Pan Integral,Panes,0.25,144,110
2024-11-26,Pan Caracol,Panes,0.25,144,110
2024-11-26,Pan Hamburguesa,Panes,0.4,288,240
2024-11-26,Cachito,Panes,0.25,144,110
2024-11-26,Pan Manjar,Panes,0.3,72,68
2024-11-26,Leche,Abarrotes,4.0,5,2
2024-11-26,Jamon,Abarrotes,2.5,6,3
2024-11-26,Café,Abarrotes,2.0,5,2
2024-11-26,Queso,Abarrotes,3.0,4,2
2024-11-26,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-11-26,Alfajores Grandes,Bocaditos,1.0,100,75
2024-11-26,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-11-26,Galletas Grandes,Bocaditos,1.0,300,290
2024-11-26,Cookie,Bocaditos,2.0,100,70
2024-11-26,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-11-26,Orejas Grandes,Bocaditos,1.0,100,70
2024-11-26,Beso de Moza,Bocaditos,1.0,80,50
2024-11-26,Caramandugas,Bocaditos,0.25,300,250
2024-11-26,Rosquitas,Bocaditos,0.25,300,250
2024-11-27,Pan Chabatta,Panes,0.25,768,720
2024-11-27,Pan Francés,Panes,0.25,648,610
2024-11-27,Pan Yema Largo,Panes,0.25,360,320
2024-11-27,Pan Yema Redondo,Panes,0.25,360,320
2024-11-27,Pan Chapla,Panes,0.25,144,110
2024-11-27,Pan Coliza,Panes,0.25,192,170
2024-11-27,Pan Integral,Panes,0.25,144,110
2024-11-27,Pan Caracol,Panes,0.25,144,110
2024-11-27,Pan Hamburguesa,Panes,0.4,288,240
2024-11-27,Cachito,Panes,0.25,144,110
2024-11-27,Pan Manjar,Panes,0.3,72,68
2024-11-27,Leche,Abarrotes,4.0,5,2
2024-11-27,Jamon,Abarrotes,2.5,6,5
2024-11-27,Café,Abarrotes,2.0,5,4
2024-11-27,Queso,Abarrotes,3.0,4,2
2024-11-27,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-11-27,Alfajores Grandes,Bocaditos,1.0,100,75
2024-11-27,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-11-27,Galletas Grandes,Bocaditos,1.0,300,290
2024-11-27,Cookie,Bocaditos,2.0,100,70
2024-11-27,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-11-27,Orejas Grandes,Bocaditos,1.0,100,70
2024-11-27,Beso de Moza,Bocaditos,1.0,80,50
2024-11-27,Caramandugas,Bocaditos,0.25,300,250
2024-11-27,Rosquitas,Bocaditos,0.25,300,250
2024-11-28,Pan Chabatta,Panes,0.25,768,720
2024-11-28,Pan Francés,Panes,0.25,648,610
2024-11-28,Pan Yema Largo,Panes,0.25,360,320
2024-11-28,Pan Yema Redondo,Panes,0.25,360,320
2024-11-28,Pan Chapla,Panes,0.25,144,110
2024-11-28,Pan Coliza,Panes,0.25,192,170
2024-11-28,Pan Integral,Panes,0.25,144,110
2024-11-28,Pan Caracol,Panes,0.25,144,110
2024-11-28,Pan Hamburguesa,Panes,0.4,288,240
2024-11-28,Cachito,Panes,0.25,144,110
2024-11-28,Pan Manjar,Panes,0.3,72,68
2024-11-28,Leche,Abarrotes,4.0,5,2
2024-11-28,Jamon,Abarrotes,2.5,6,3
2024-11-28,Café,Abarrotes,2.0,5,2
2024-11-28,Queso,Abarrotes,3.0,4,3
2024-11-28,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-11-28,Alfajores Grandes,Bocaditos,1.0,100,75
2024-11-28,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-11-28,Galletas Grandes,Bocaditos,1.0,300,290
2024-11-28,Cookie,Bocaditos,2.0,100,70
2024-11-28,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-11-28,Orejas Grandes,Bocaditos,1.0,100,70
2024-11-28,Beso de Moza,Bocaditos,1.0,80,50
2024-11-28,Caramandugas,Bocaditos,0.25,300,250
2024-11-28,Rosquitas,Bocaditos,0.25,300,250
2024-11-29,Pan Chabatta,Panes,0.25,768,720
2024-11-29,Pan Francés,Panes,0.25,648,610
2024-11-29,Pan Yema Largo,Panes,0.25,360,320
2024-11-29,Pan Yema Redondo,Panes,0.25,360,320
2024-11-29,Pan Chapla,Panes,0.25,144,110
2024-11-29,Pan Coliza,Panes,0.25,192,170
2024-11-29,Pan Integral,Panes,0.25,144,110
2024-11-29,Pan Caracol,Panes,0.25,144,110
2024-11-29,Pan Hamburguesa,Panes,0.4,288,240
2024-11-29,Cachito,Panes,0.25,144,110
2024-11-29,Pan Manjar,Panes,0.3,72,68
2024-11-29,Leche,Abarrotes,4.0,5,3
2024-11-29,Jamon,Abarrotes,2.5,6,3
2024-11-29,Café,Abarrotes,2.0,5,3
2024-11-29,Queso,Abarrotes,3.0,4,2
2024-11-29,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-11-29,Alfajores Grandes,Bocaditos,1.0,100,75
2024-11-29,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-11-29,Galletas Grandes,Bocaditos,1.0,300,290
2024-11-29,Cookie,Bocaditos,2.0,100,70
2024-11-29,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-11-29,Orejas Grandes,Bocaditos,1.0,100,70
2024-11-29,Beso de Moza,Bocaditos,1.0,80,50
2024-11-29,Caramandugas,Bocaditos,0.25,300,250
2024-11-29,Rosquitas,Bocaditos,0.25,300,250
2024-11-30,Pan Chabatta,Panes,0.25,768,734
2024-11-30,Pan Francés,Panes,0.25,648,613
2024-11-30,Pan Yema Largo,Panes,0.25,360,327
2024-11-30,Pan Yema Redondo,Panes,0.25,360,321
2024-11-30,Pan Chapla,Panes,0.25,144,117
2024-11-30,Pan Coliza,Panes,0.25,192,174
2024-11-30,Pan Integral,Panes,0.25,144,115
2024-11-30,Pan Caracol,Panes,0.25,144,110
2024-11-30,Pan Hamburguesa,Panes,0.4,288,243
2024-11-30,Cachito,Panes,0.25,144,116
2024-11-30,Pan Manjar,Panes,0.3,72,68
2024-11-30,Leche,Abarrotes,4.0,5,3
2024-11-30,Jamon,Abarrotes,2.5,6,3
2024-11-30,Café,Abarrotes,2.0,5,3
2024-11-30,Queso,Abarrotes,3.0,4,2
2024-11-30,Alfajores Pequeños,Bocaditos,0.25,200,154
2024-11-30,Alfajores Grandes,Bocaditos,1.0,100,78
2024-11-30,Galletas Pequeñas,Bocaditos,0.25,200,158
2024-11-30,Galletas Grandes,Bocaditos,1.0,300,292
2024-11-30,Cookie,Bocaditos,2.0,100,74
2024-11-30,Orejitas Pequeñas,Bocaditos,0.25,200,160
2024-11-30,Orejas Grandes,Bocaditos,1.0,100,71
2024-11-30,Beso de Moza,Bocaditos,1.0,80,55
2024-11-30,Caramandugas,Bocaditos,0.25,300,258
2024-11-30,Rosquitas,Bocaditos,0.25,300,250
2024-12-01,Pan Chabatta,Panes,0.25,768,732
2024-12-01,Pan Francés,Panes,0.25,648,611
2024-12-01,Pan Yema Largo,Panes,0.25,360,329
2024-12-01,Pan Yema Redondo,Panes,0.25,360,327
2024-12-01,Pan Chapla,Panes,0.25,144,115
2024-12-01,Pan Coliza,Panes,0.25,192,173
2024-12-01,Pan Integral,Panes,0.25,144,111
2024-12-01,Pan Caracol,Panes,0.25,144,111
2024-12-01,Pan Hamburguesa,Panes,0.4,288,242
2024-12-01,Cachito,Panes,0.25,144,114
2024-12-01,Pan Manjar,Panes,0.3,72,69
2024-12-01,Leche,Abarrotes,4.0,5,2
2024-12-01,Jamon,Abarrotes,2.5,6,4
2024-12-01,Café,Abarrotes,2.0,5,2
2024-12-01,Queso,Abarrotes,3.0,4,2
2024-12-01,Alfajores Pequeños,Bocaditos,0.25,200,158
2024-12-01,Alfajores Grandes,Bocaditos,1.0,100,75
2024-12-01,Galletas Pequeñas,Bocaditos,0.25,200,161
2024-12-01,Galletas Grandes,Bocaditos,1.0,300,292
2024-12-01,Cookie,Bocaditos,2.0,100,75
2024-12-01,Orejitas Pequeñas,Bocaditos,0.25,200,160
2024-12-01,Orejas Grandes,Bocaditos,1.0,100,72
2024-12-01,Beso de Moza,Bocaditos,1.0,80,50
2024-12-01,Caramandugas,Bocaditos,0.25,300,253
2024-12-01,Rosquitas,Bocaditos,0.25,300,255
2024-12-02,Pan Chabatta,Panes,0.25,768,720
2024-12-02,Pan Francés,Panes,0.25,648,610
2024-12-02,Pan Yema Largo,Panes,0.25,360,320
2024-12-02,Pan Yema Redondo,Panes,0.25,360,320
2024-12-02,Pan Chapla,Panes,0.25,144,110
2024-12-02,Pan Coliza,Panes,0.25,192,170
2024-12-02,Pan Integral,Panes,0.25,144,110
2024-12-02,Pan Caracol,Panes,0.25,144,110
2024-12-02,Pan Hamburguesa,Panes,0.4,288,240
2024-12-02,Cachito,Panes,0.25,144,110
2024-12-02,Pan Manjar,Panes,0.3,72,68
2024-12-02,Leche,Abarrotes,4.0,5,3
2024-12-02,Jamon,Abarrotes,2.5,6,4
2024-12-02,Café,Abarrotes,2.0,5,2
2024-12-02,Queso,Abarrotes,3.0,4,2
2024-12-02,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-12-02,Alfajores Grandes,Bocaditos,1.0,100,75
2024-12-02,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-12-02,Galletas Grandes,Bocaditos,1.0,300,290
2024-12-02,Cookie,Bocaditos,2.0,100,70
2024-12-02,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-12-02,Orejas Grandes,Bocaditos,1.0,100,70
2024-12-02,Beso de Moza,Bocaditos,1.0,80,50
2024-12-02,Caramandugas,Bocaditos,0.25,300,250
2024-12-02,Rosquitas,Bocaditos,0.25,300,250
2024-12-03,Pan Chabatta,Panes,0.25,768,720
2024-12-03,Pan Francés,Panes,0.25,648,610
2024-12-03,Pan Yema Largo,Panes,0.25,360,320
2024-12-03,Pan Yema Redondo,Panes,0.25,360,320
2024-12-03,Pan Chapla,Panes,0.25,144,110
2024-12-03,Pan Coliza,Panes,0.25,192,170
2024-12-03,Pan Integral,Panes,0.25,144,110
2024-12-03,Pan Caracol,Panes,0.25,144,110
2024-12-03,Pan Hamburguesa,Panes,0.4,288,240
2024-12-03,Cachito,Panes,0.25,144,110
2024-12-03,Pan Manjar,Panes,0.3,72,68
2024-12-03,Leche,Abarrotes,4.0,5,2
2024-12-03,Jamon,Abarrotes,2.5,6,3
2024-12-03,Café,Abarrotes,2.0,5,4
2024-12-03,Queso,Abarrotes,3.0,4,2
2024-12-03,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-12-03,Alfajores Grandes,Bocaditos,1.0,100,75
2024-12-03,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-12-03,Galletas Grandes,Bocaditos,1.0,300,290
2024-12-03,Cookie,Bocaditos,2.0,100,70
2024-12-03,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-12-03,Orejas Grandes,Bocaditos,1.0,100,70
2024-12-03,Beso de Moza,Bocaditos,1.0,80,50
2024-12-03,Caramandugas,Bocaditos,0.25,300,250
2024-12-03,Rosquitas,Bocaditos,0.25,300,250
2024-12-04,Pan Chabatta,Panes,0.25,768,720
2024-12-04,Pan Francés,Panes,0.25,648,610
2024-12-04,Pan Yema Largo,Panes,0.25,360,320
2024-12-04,Pan Yema Redondo,Panes,0.25,360,320
2024-12-04,Pan Chapla,Panes,0.25,144,110
2024-12-04,Pan Coliza,Panes,0.25,192,170
2024-12-04,Pan Integral,Panes,0.25,144,110
2024-12-04,Pan Caracol,Panes,0.25,144,110
2024-12-04,Pan Hamburguesa,Panes,0.4,288,240
2024-12-04,Cachito,Panes,0.25,144,110
2024-12-04,Pan Manjar,Panes,0.3,72,68
2024-12-04,Leche,Abarrotes,4.0,5,2
2024-12-04,Jamon,Abarrotes,2.5,6,3
2024-12-04,Café,Abarrotes,2.0,5,4
2024-12-04,Queso,Abarrotes,3.0,4,2
2024-12-04,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-12-04,Alfajores Grandes,Bocaditos,1.0,100,75
2024-12-04,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-12-04,Galletas Grandes,Bocaditos,1.0,300,290
2024-12-04,Cookie,Bocaditos,2.0,100,70
2024-12-04,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-12-04,Orejas Grandes,Bocaditos,1.0,100,70
2024-12-04,Beso de Moza,Bocaditos,1.0,80,50
2024-12-04,Caramandugas,Bocaditos,0.25,300,250
2024-12-04,Rosquitas,Bocaditos,0.25,300,250
2024-12-05,Pan Chabatta,Panes,0.25,768,720
2024-12-05,Pan Francés,Panes,0.25,648,610
2024-12-05,Pan Yema Largo,Panes,0.25,360,320
2024-12-05,Pan Yema Redondo,Panes,0.25,360,320
2024-12-05,Pan Chapla,Panes,0.25,144,110
2024-12-05,Pan Coliza,Panes,0.25,192,170
2024-12-05,Pan Integral,Panes,0.25,144,110
2024-12-05,Pan Caracol,Panes,0.25,144,110
2024-12-05,Pan Hamburguesa,Panes,0.4,288,240
2024-12-05,Cachito,Panes,0.25,144,110
2024-12-05,Pan Manjar,Panes,0.3,72,68
2024-12-05,Leche,Abarrotes,4.0,5,2
2024-12-05,Jamon,Abarrotes,2.5,6,4
2024-12-05,Café,Abarrotes,2.0,5,2
2024-12-05,Queso,Abarrotes,3.0,4,2
2024-12-05,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-12-05,Alfajores Grandes,Bocaditos,1.0,100,75
2024-12-05,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-12-05,Galletas Grandes,Bocaditos,1.0,300,290
2024-12-05,Cookie,Bocaditos,2.0,100,70
2024-12-05,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-12-05,Orejas Grandes,Bocaditos,1.0,100,70
2024-12-05,Beso de Moza,Bocaditos,1.0,80,50
2024-12-05,Caramandugas,Bocaditos,0.25,300,250
2024-12-05,Rosquitas,Bocaditos,0.25,300,250
2024-12-06,Pan Chabatta,Panes,0.25,768,720
2024-12-06,Pan Francés,Panes,0.25,648,610
2024-12-06,Pan Yema Largo,Panes,0.25,360,320
2024-12-06,Pan Yema Redondo,Panes,0.25,360,320
2024-12-06,Pan Chapla,Panes,0.25,144,110
2024-12-06,Pan Coliza,Panes,0.25,192,170
2024-12-06,Pan Integral,Panes,0.25,144,110
2024-12-06,Pan Caracol,Panes,0.25,144,110
2024-12-06,Pan Hamburguesa,Panes,0.4,288,240
2024-12-06,Cachito,Panes,0.25,144,110
2024-12-06,Pan Manjar,Panes,0.3,72,68
2024-12-06,Leche,Abarrotes,4.0,5,2
2024-12-06,Jamon,Abarrotes,2.5,6,3
2024-12-06,Café,Abarrotes,2.0,5,2
2024-12-06,Queso,Abarrotes,3.0,4,2
2024-12-06,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-12-06,Alfajores Grandes,Bocaditos,1.0,100,75
2024-12-06,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-12-06,Galletas Grandes,Bocaditos,1.0,300,290
2024-12-06,Cookie,Bocaditos,2.0,100,70
2024-12-06,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-12-06,Orejas Grandes,Bocaditos,1.0,100,70
2024-12-06,Beso de Moza,Bocaditos,1.0,80,50
2024-12-06,Caramandugas,Bocaditos,0.25,300,250
2024-12-06,Rosquitas,Bocaditos,0.25,300,250
2024-12-07,Pan Chabatta,Panes,0.25,768,740
2024-12-07,Pan Francés,Panes,0.25,648,617
2024-12-07,Pan Yema Largo,Panes,0.25,360,320
2024-12-07,Pan Yema Redondo,Panes,0.25,360,322
2024-12-07,Pan Chapla,Panes,0.25,144,110
2024-12-07,Pan Coliza,Panes,0.25,192,170
2024-12-07,Pan Integral,Panes,0.25,144,117
2024-12-07,Pan Caracol,Panes,0.25,144,117
2024-12-07,Pan Hamburguesa,Panes,0.4,288,247
2024-12-07,Cachito,Panes,0.25,144,110
2024-12-07,Pan Manjar,Panes,0.3,72,69
2024-12-07,Leche,Abarrotes,4.0,5,2
2024-12-07,Jamon,Abarrotes,2.5,6,4
2024-12-07,Café,Abarrotes,2.0,5,3
2024-12-07,Queso,Abarrotes,3.0,4,2
2024-12-07,Alfajores Pequeños,Bocaditos,0.25,200,157
2024-12-07,Alfajores Grandes,Bocaditos,1.0,100,81
2024-12-07,Galletas Pequeñas,Bocaditos,0.25,200,152
2024-12-07,Galletas Grandes,Bocaditos,1.0,300,295
2024-12-07,Cookie,Bocaditos,2.0,100,70
2024-12-07,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-12-07,Orejas Grandes,Bocaditos,1.0,100,71
2024-12-07,Beso de Moza,Bocaditos,1.0,80,52
2024-12-07,Caramandugas,Bocaditos,0.25,300,252
2024-12-07,Rosquitas,Bocaditos,0.25,300,255
2024-12-08,Pan Chabatta,Panes,0.25,768,737
2024-12-08,Pan Francés,Panes,0.25,648,613
2024-12-08,Pan Yema Largo,Panes,0.25,360,328
2024-12-08,Pan Yema Redondo,Panes,0.25,360,330
2024-12-08,Pan Chapla,Panes,0.25,144,119
2024-12-08,Pan Coliza,Panes,0.25,192,171
2024-12-08,Pan Integral,Panes,0.25,144,115
2024-12-08,Pan Caracol,Panes,0.25,144,111
2024-12-08,Pan Hamburguesa,Panes,0.4,288,246
2024-12-08,Cachito,Panes,0.25,144,116
2024-12-08,Pan Manjar,Panes,0.3,72,70
2024-12-08,Leche,Abarrotes,4.0,5,3
2024-12-08,Jamon,Abarrotes,2.5,6,5
2024-12-08,Café,Abarrotes,2.0,5,4
2024-12-08,Queso,Abarrotes,3.0,4,2
2024-12-08,Alfajores Pequeños,Bocaditos,0.25,200,151
2024-12-08,Alfajores Grandes,Bocaditos,1.0,100,75
