Fecha,Producto,Precio,Inventario,Despacho _Total,Dia,Estacionalidad
2024-10-18,Pan Yema Largo,0.25,360,400,Viernes,No
2024-10-18,Pan Yema Redondo,0.25,360,341,Viernes,No
2024-10-18,Pan Chapla,0.25,144,150,Viernes,No
2024-10-18,Pan Coliza,0.25,192,196,Viernes,No
2024-10-18,Pan Integral,0.25,144,146,Viernes,No
2024-10-18,Pan Caracol,0.25,144,145,Viernes,No
2024-10-18,Pan Hamburguesa,0.4,288,293,Viernes,No
2024-10-18,Cachito,0.25,144,140,Viernes,No
2024-10-18,Pan Manjar,0.3,24,25,Viernes,No
2024-10-18,Leche,4.0,5,5,Viernes,No
2024-10-18,Jamon,2.5,6,5,Viernes,No
2024-10-18,Cafe,2.0,5,5,Viernes,No
2024-10-18,Queso,3.0,4,2,Viernes,No
2024-10-19,Pan Ciabatta,0.25,768,714,Saturday,No
2024-10-19,Pan Francés,0.25,648,601,Saturday,No
2024-10-19,Pan Yema Largo,0.25,360,376,Saturday,No
2024-10-19,Pan Yema Redondo,0.25,360,317,Saturday,No
2024-10-19,Pan Chapla,0.25,144,148,Sábado,Sí
2024-10-19,Pan Coliza,0.25,192,193,Saturday,No
2024-10-19,Pan Integral,0.25,144,150,Saturday,No
2024-10-19,Pan Caracol,0.25,144,142,Saturday,No
2024-10-19,Pan Hamburguesa,0.4,288,283,Saturday,No
2024-10-19,Cachito,0.25,144,141,Saturday,No
2024-10-19,Pan Manjar,0.3,24,28,Saturday,No
2024-10-19,Leche,4.0,5,5,Saturday,No
2024-10-19,Jamon,2.5,6,5,Saturday,No
2024-10-19,Cafe,2.0,5,7,Saturday,No
2024-10-19,Queso,3.0,4,4,Saturday,No
2024-10-20,Pan Ciabatta,0.25,768,745,Domingo,No
2024-10-20,Pan Francés,0.25,648,676,Domingo,No
2024-10-20,Pan Yema Largo,0.25,360,382,Domingo,No
2024-10-20,Pan Yema Redondo,0.25,360,312,Domingo,No
2024-10-20,Pan Chapla,0.25,144,142,Domingo,No
2024-10-20,Pan Coliza,0.25,192,198,Domingo,No
2024-10-20,Pan Integral,0.25,144,142,Domingo,No
2024-10-20,Pan Caracol,0.25,144,143,Domingo,No
2024-10-20,Pan Hamburguesa,0.4,288,295,Domingo,No
2024-10-20,Cachito,0.25,144,150,Domingo,No
2024-10-20,Pan Manjar,0.3,24,27,Domingo,No
2024-10-20,Leche,4.0,5,5,Domingo,No
2024-10-20,Jamon,2.5,6,6,Domingo,No
2024-10-20,Cafe,2.0,5,5,Domingo,No
2024-10-20,Queso,3.0,4,4,Domingo,No
2024-10-21,Pan Ciabatta,0.25,768,729,Lunes,No
2024-10-21,Pan Francés,0.25,648,655,Lunes,No
2024-10-21,Pan Yema Largo,0.25,360,315,Lunes,No
2024-10-21,Pan Yema Redondo,0.25,360,321,Lunes,No
2024-10-21,Pan Chapla,0.25,144,149,Lunes,No
2024-10-21,Pan Coliza,0.25,192,196,Lunes,No
2024-10-21,Pan Integral,0.25,144,146,Lunes,No
2024-10-21,Pan Caracol,0.25,144,141,Lunes,No
2024-10-21,Pan Hamburguesa,0.4,288,299,Lunes,No
2024-10-21,Cachito,0.25,144,144,Lunes,No
2024-10-21,Pan Manjar,0.3,24,24,Lunes,No
2024-10-21,Leche,4.0,5,2,Lunes,No
2024-10-21,Jamon,2.5,6,5,Lunes,No
2024-10-21,Cafe,2.0,5,6,Lunes,No
2024-10-21,Queso,3.0,4,3,Lunes,No
2024-10-22,Pan Ciabatta,0.25,768,787,Martes,No
2024-10-22,Pan Francés,0.25,648,688,Martes,No
2024-10-22,Pan Yema Largo,0.25,360,319,Martes,No
2024-10-22,Pan Yema Redondo,0.25,360,310,Martes,No
2024-10-22,Pan Chapla,0.25,144,143,Martes,No
2024-10-22,Pan Coliza,0.25,192,200,Martes,No
2024-10-22,Pan Integral,0.25,144,142,Martes,No
2024-10-22,Pan Caracol,0.25,144,150,Martes,No
2024-10-22,Pan Hamburguesa,0.4,288,294,Martes,No
2024-10-22,Cachito,0.25,144,149,Martes,No
2024-10-22,Pan Manjar,0.3,24,28,Martes,No
2024-10-22,Leche,4.0,5,6,Martes,No
2024-10-22,Jamon,2.5,6,6,Martes,No
2024-10-22,Cafe,2.0,5,4,Martes,No
2024-10-22,Queso,3.0,4,2,Martes,No
2024-10-23,Pan Ciabatta,0.25,768,774,Miércoles,No
2024-10-23,Pan Francés,0.25,648,693,Miércoles,No
2024-10-23,Pan Yema Largo,0.25,360,350,Miércoles,No
2024-10-23,Pan Yema Redondo,0.25,360,356,Miércoles,No
2024-10-23,Pan Chapla,0.25,144,141,Miércoles,No
2024-10-23,Pan Coliza,0.25,192,191,Miércoles,No
2024-10-23,Pan Integral,0.25,144,145,Miércoles,No
2024-10-23,Pan Caracol,0.25,144,143,Miércoles,No
2024-10-23,Pan Hamburguesa,0.4,288,284,Miércoles,No
2024-10-23,Cachito,0.25,144,142,Miércoles,No
2024-10-23,Pan Manjar,0.3,24,27,Miércoles,No
2024-10-23,Leche,4.0,5,4,Miércoles,No
2024-10-23,Jamon,2.5,6,6,Miércoles,No
2024-10-23,Cafe,2.0,5,5,Miércoles,No
2024-10-23,Queso,3.0,4,4,Miércoles,No
2024-10-24,Pan Ciabatta,0.25,768,750,Jueves,No
2024-10-24,Pan Francés,0.25,648,670,Jueves,No
2024-10-24,Pan Yema Largo,0.25,360,359,Jueves,No
2024-10-24,Pan Yema Redondo,0.25,360,302,Jueves,No
2024-10-24,Pan Chapla,0.25,144,148,Jueves,No
2024-10-24,Pan Coliza,0.25,192,195,Jueves,No
2024-10-24,Pan Integral,0.25,144,144,Jueves,No
2024-10-24,Pan Caracol,0.25,144,145,Jueves,No
2024-10-24,Pan Hamburguesa,0.4,288,287,Jueves,No
2024-10-24,Cachito,0.25,144,143,Jueves,No
2024-10-24,Pan Manjar,0.3,24,22,Jueves,No
2024-10-24,Leche,4.0,5,5,Jueves,No
2024-10-24,Jamon,2.5,6,5,Jueves,No
2024-10-24,Cafe,2.0,5,6,Jueves,No
2024-10-24,Queso,3.0,4,5,Jueves,No
2024-10-25,Pan Ciabatta,0.25,768,795,Viernes,No
2024-10-25,Pan Francés,0.25,648,660,Viernes,No
2024-10-25,Pan Yema Largo,0.25,360,381,Viernes,No
2024-10-25,Pan Yema Redondo,0.25,360,395,Viernes,No
2024-10-25,Pan Chapla,0.25,144,145,Viernes,No
2024-10-25,Pan Coliza,0.25,192,194,Viernes,No
2024-10-25,Pan Integral,0.25,144,148,Viernes,No
2024-10-25,Pan Caracol,0.25,144,143,Viernes,No
2024-10-25,Pan Hamburguesa,0.4,288,287,Viernes,No
2024-10-25,Cachito,0.25,144,149,Viernes,No
2024-10-25,Pan Manjar,0.3,24,22,Viernes,No
2024-10-25,Leche,4.0,5,6,Viernes,No
2024-10-25,Jamon,2.5,6,6,Viernes,No
2024-10-25,Cafe,2.0,5,7,Viernes,No
2024-10-25,Queso,3.0,4,3,Viernes,No
2024-10-26,Pan Ciabatta,0.25,768,734,Saturday,No
2024-10-26,Pan Francés,0.25,648,684,Saturday,No
2024-10-26,Pan Yema Largo,0.25,360,343,Saturday,No
2024-10-26,Pan Yema Redondo,0.25,360,323,Saturday,No
2024-10-26,Pan Chapla,0.25,144,144,Sábado,Sí
2024-10-26,Pan Coliza,0.25,192,195,Saturday,No
2024-10-26,Pan Integral,0.25,144,141,Saturday,No
2024-10-26,Pan Caracol,0.25,144,140,Saturday,No
2024-10-26,Pan Hamburguesa,0.4,288,288,Saturday,No
2024-10-26,Cachito,0.25,144,147,Saturday,No
2024-10-26,Pan Manjar,0.3,24,24,Saturday,No
2024-10-26,Leche,4.0,5,2,Saturday,No
2024-10-26,Jamon,2.5,6,6,Saturday,No
2024-10-26,Cafe,2.0,5,5,Saturday,No
2024-10-26,Queso,3.0,4,5,Saturday,No
2024-10-27,Pan Ciabatta,0.25,768,778,Domingo,No
2024-10-27,Pan Francés,0.25,648,693,Domingo,No
2024-10-27,Pan Yema Largo,0.25,360,372,Domingo,No
2024-10-27,Pan Yema Redondo,0.25,360,315,Domingo,No
2024-10-27,Pan Chapla,0.25,144,147,Domingo,No
2024-10-27,Pan Coliza,0.25,192,197,Domingo,No
2024-10-27,Pan Integral,0.25,144,147,Domingo,No
2024-10-27,Pan Caracol,0.25,144,149,Domingo,No
2024-10-27,Pan Hamburguesa,0.4,288,280,Domingo,No
2024-10-27,Cachito,0.25,144,149,Domingo,No
2024-10-27,Pan Manjar,0.3,24,23,Domingo,No
2024-10-27,Leche,4.0,5,4,Domingo,No
2024-10-27,Jamon,2.5,6,4,Domingo,No
2024-10-27,Cafe,2.0,5,5,Domingo,No
2024-10-27,Queso,3.0,4,5,Domingo,No
2024-10-28,Pan Ciabatta,0.25,768,760,Lunes,No
2024-10-28,Pan Francés,0.25,648,631,Lunes,No
2024-10-28,Pan Yema Largo,0.25,360,343,Lunes,No
2024-10-28,Pan Yema Redondo,0.25,360,348,Lunes,No
2024-10-28,Pan Chapla,0.25,144,147,Lunes,No
2024-10-28,Pan Coliza,0.25,192,197,Lunes,No
2024-10-28,Pan Integral,0.25,144,142,Lunes,No
2024-10-28,Pan Caracol,0.25,144,144,Lunes,No
2024-10-28,Pan Hamburguesa,0.4,288,292,Lunes,No
2024-10-28,Cachito,0.25,144,147,Lunes,No
2024-10-28,Pan Manjar,0.3,24,23,Lunes,No
2024-10-28,Leche,4.0,5,5,Lunes,No
2024-10-28,Jamon,2.5,6,6,Lunes,No
2024-10-28,Cafe,2.0,5,4,Lunes,No
2024-10-28,Queso,3.0,4,4,Lunes,No
2024-10-29,Pan Ciabatta,0.25,768,790,Martes,No
2024-10-29,Pan Francés,0.25,648,660,Martes,No
2024-10-29,Pan Yema Largo,0.25,360,337,Martes,No
2024-10-29,Pan Yema Redondo,0.25,360,366,Martes,No
2024-10-29,Pan Chapla,0.25,144,142,Martes,No
2024-10-29,Pan Coliza,0.25,192,194,Martes,No
2024-10-29,Pan Integral,0.25,144,142,Martes,No
2024-10-29,Pan Caracol,0.25,144,148,Martes,No
2024-10-29,Pan Hamburguesa,0.4,288,299,Martes,No
2024-10-29,Cachito,0.25,144,148,Martes,No
2024-10-29,Pan Manjar,0.3,24,22,Martes,No
2024-10-29,Leche,4.0,5,2,Martes,No
2024-10-29,Jamon,2.5,6,6,Martes,No
2024-10-29,Cafe,2.0,5,7,Martes,No
2024-10-29,Queso,3.0,4,2,Martes,No
2024-10-30,Pan Ciabatta,0.25,768,742,Miércoles,No
2024-10-30,Pan Francés,0.25,648,602,Miércoles,No
2024-10-30,Pan Yema Largo,0.25,360,362,Miércoles,No
2024-10-30,Pan Yema Redondo,0.25,360,332,Miércoles,No
2024-10-30,Pan Chapla,0.25,144,146,Miércoles,No
2024-10-30,Pan Coliza,0.25,192,194,Miércoles,No
2024-10-30,Pan Integral,0.25,144,142,Miércoles,No
2024-10-30,Pan Caracol,0.25,144,145,Miércoles,No
2024-10-30,Pan Hamburguesa,0.4,288,282,Miércoles,No
2024-10-30,Cachito,0.25,144,146,Miércoles,No
2024-10-30,Pan Manjar,0.3,24,22,Miércoles,No
2024-10-30,Leche,4.0,5,5,Miércoles,No
2024-10-30,Jamon,2.5,6,4,Miércoles,No
2024-10-30,Cafe,2.0,5,6,Miércoles,No
2024-10-30,Queso,3.0,4,3,Miércoles,No
2024-10-31,Pan Ciabatta,0.25,768,787,Jueves,No
2024-10-31,Pan Francés,0.25,648,678,Jueves,No
2024-10-31,Pan Yema Largo,0.25,360,387,Jueves,No
2024-10-31,Pan Yema Redondo,0.25,360,335,Jueves,No
2024-10-31,Pan Chapla,0.25,144,143,Jueves,No
2024-10-31,Pan Coliza,0.25,192,193,Jueves,No
2024-10-31,Pan Integral,0.25,144,142,Jueves,No
2024-10-31,Pan Caracol,0.25,144,140,Jueves,No
2024-10-31,Pan Hamburguesa,0.4,288,290,Jueves,No
2024-10-31,Cachito,0.25,144,148,Jueves,No
2024-10-31,Pan Manjar,0.3,24,24,Jueves,No
2024-10-31,Leche,4.0,5,2,Jueves,No
2024-10-31,Jamon,2.5,6,5,Jueves,No
2024-10-31,Cafe,2.0,5,6,Jueves,No
2024-10-31,Queso,3.0,4,4,Jueves,No
2024-11-01,Pan Ciabatta,0.25,768,727,Viernes,No
2024-11-01,Pan Francés,0.25,648,680,Viernes,No
2024-11-01,Pan Yema Largo,0.25,360,341,Viernes,No
2024-11-01,Pan Yema Redondo,0.25,360,334,Viernes,No
2024-11-01,Pan Chapla,0.25,144,141,Viernes,No
2024-11-01,Pan Coliza,0.25,192,194,Viernes,No
2024-11-01,Pan Integral,0.25,144,147,Viernes,No
2024-11-01,Pan Caracol,0.25,144,140,Viernes,No
2024-11-01,Pan Hamburguesa,0.4,288,288,Viernes,No
2024-11-01,Cachito,0.25,144,143,Viernes,No
2024-11-01,Pan Manjar,0.3,24,26,Viernes,No
2024-11-01,Leche,4.0,5,6,Viernes,No
2024-11-01,Jamon,2.5,6,6,Viernes,No
2024-11-01,Cafe,2.0,5,7,Viernes,No
2024-11-01,Queso,3.0,4,2,Viernes,No
2024-11-02,Pan Ciabatta,0.25,768,784,Saturday,No
2024-11-02,Pan Francés,0.25,648,633,Saturday,No
2024-11-02,Pan Yema Largo,0.25,360,355,Saturday,No
2024-11-02,Pan Yema Redondo,0.25,360,398,Saturday,No
2024-11-02,Pan Chapla,0.25,144,142,Sábado,Sí
2024-11-02,Pan Coliza,0.25,192,194,Saturday,No
2024-11-02,Pan Integral,0.25,144,147,Saturday,No
2024-11-02,Pan Caracol,0.25,144,143,Saturday,No
2024-11-02,Pan Hamburguesa,0.4,288,300,Saturday,No
2024-11-02,Cachito,0.25,144,145,Saturday,No
2024-11-02,Pan Manjar,0.3,24,24,Saturday,No
2024-11-02,Leche,4.0,5,3,Saturday,No
2024-11-02,Jamon,2.5,6,6,Saturday,No
2024-11-02,Cafe,2.0,5,4,Saturday,No
2024-11-02,Queso,3.0,4,3,Saturday,No
2024-11-03,Pan Ciabatta,0.25,768,800,Domingo,No
2024-11-03,Pan Francés,0.25,648,608,Domingo,No
2024-11-03,Pan Yema Largo,0.25,360,338,Domingo,No
2024-11-03,Pan Yema Redondo,0.25,360,379,Domingo,No
2024-11-03,Pan Chapla,0.25,144,144,Domingo,No
2024-11-03,Pan Coliza,0.25,192,197,Domingo,No
2024-11-03,Pan Integral,0.25,144,141,Domingo,No
2024-11-03,Pan Caracol,0.25,144,150,Domingo,No
2024-11-03,Pan Hamburguesa,0.4,288,297,Domingo,No
2024-11-03,Cachito,0.25,144,143,Domingo,No
2024-11-03,Pan Manjar,0.3,24,26,Domingo,No
2024-11-03,Leche,4.0,5,5,Domingo,No
2024-11-03,Jamon,2.5,6,4,Domingo,No
2024-11-03,Cafe,2.0,5,5,Domingo,No
2024-11-03,Queso,3.0,4,2,Domingo,No
2024-11-04,Pan Ciabatta,0.25,768,743,Lunes,No
2024-11-04,Pan Francés,0.25,648,637,Lunes,No
2024-11-04,Pan Yema Largo,0.25,360,332,Lunes,No
2024-11-04,Pan Yema Redondo,0.25,360,383,Lunes,No
2024-11-04,Pan Chapla,0.25,144,140,Lunes,No
2024-11-04,Pan Coliza,0.25,192,194,Lunes,No
2024-11-04,Pan Integral,0.25,144,145,Lunes,No
2024-11-04,Pan Caracol,0.25,144,147,Lunes,No
2024-11-04,Pan Hamburguesa,0.4,288,286,Lunes,No
2024-11-04,Cachito,0.25,144,143,Lunes,No
2024-11-04,Pan Manjar,0.3,24,26,Lunes,No
2024-11-04,Leche,4.0,5,6,Lunes,No
2024-11-04,Jamon,2.5,6,5,Lunes,No
2024-11-04,Cafe,2.0,5,7,Lunes,No
2024-11-04,Queso,3.0,4,4,Lunes,No
2024-11-05,Pan Ciabatta,0.25,768,796,Martes,No
2024-11-05,Pan Francés,0.25,648,652,Martes,No
2024-11-05,Pan Yema Largo,0.25,360,306,Martes,No
2024-11-05,Pan Yema Redondo,0.25,360,310,Martes,No
2024-11-05,Pan Chapla,0.25,144,141,Martes,No
2024-11-05,Pan Coliza,0.25,192,195,Martes,No
2024-11-05,Pan Integral,0.25,144,142,Martes,No
2024-11-05,Pan Caracol,0.25,144,141,Martes,No
2024-11-05,Pan Hamburguesa,0.4,288,300,Martes,No
2024-11-05,Cachito,0.25,144,142,Martes,No
2024-11-05,Pan Manjar,0.3,24,24,Martes,No
2024-11-05,Leche,4.0,5,4,Martes,No
2024-11-05,Jamon,2.5,6,6,Martes,No
2024-11-05,Cafe,2.0,5,4,Martes,No
2024-11-05,Queso,3.0,4,4,Martes,No
2024-11-06,Pan Ciabatta,0.25,768,713,Miércoles,No
2024-11-06,Pan Francés,0.25,648,690,Miércoles,No
2024-11-06,Pan Yema Largo,0.25,360,400,Miércoles,No
2024-11-06,Pan Yema Redondo,0.25,360,326,Miércoles,No
2024-11-06,Pan Chapla,0.25,144,146,Miércoles,No
2024-11-06,Pan Coliza,0.25,192,191,Miércoles,No
2024-11-06,Pan Integral,0.25,144,150,Miércoles,No
2024-11-06,Pan Caracol,0.25,144,145,Miércoles,No
2024-11-06,Pan Hamburguesa,0.4,288,287,Miércoles,No
2024-11-06,Cachito,0.25,144,141,Miércoles,No
2024-11-06,Pan Manjar,0.3,24,23,Miércoles,No
2024-11-06,Leche,4.0,5,2,Miércoles,No
2024-11-06,Jamon,2.5,6,4,Miércoles,No
2024-11-06,Cafe,2.0,5,6,Miércoles,No
2024-11-06,Queso,3.0,4,3,Miércoles,No
2024-11-07,Pan Ciabatta,0.25,768,731,Jueves,No
2024-11-07,Pan Francés,0.25,648,614,Jueves,No
2024-11-07,Pan Yema Largo,0.25,360,308,Jueves,No
2024-11-07,Pan Yema Redondo,0.25,360,317,Jueves,No
2024-11-07,Pan Chapla,0.25,144,145,Jueves,No
2024-11-07,Pan Coliza,0.25,192,192,Jueves,No
2024-11-07,Pan Integral,0.25,144,145,Jueves,No
2024-11-07,Pan Caracol,0.25,144,147,Jueves,No
2024-11-07,Pan Hamburguesa,0.4,288,298,Jueves,No
2024-11-07,Cachito,0.25,144,140,Jueves,No
2024-11-07,Pan Manjar,0.3,24,26,Jueves,No
2024-11-07,Leche,4.0,5,5,Jueves,No
2024-11-07,Jamon,2.5,6,4,Jueves,No
2024-11-07,Cafe,2.0,5,6,Jueves,No
2024-11-07,Queso,3.0,4,5,Jueves,No
2024-11-08,Pan Ciabatta,0.25,768,730,Viernes,No
2024-11-08,Pan Francés,0.25,648,603,Viernes,No
2024-11-08,Pan Yema Largo,0.25,360,367,Viernes,No
2024-11-08,Pan Yema Redondo,0.25,360,394,Viernes,No
2024-11-08,Pan Chapla,0.25,144,146,Viernes,No
2024-11-08,Pan Coliza,0.25,192,197,Viernes,No
2024-11-08,Pan Integral,0.25,144,142,Viernes,No
2024-11-08,Pan Caracol,0.25,144,147,Viernes,No
2024-11-08,Pan Hamburguesa,0.4,288,293,Viernes,No
2024-11-08,Cachito,0.25,144,142,Viernes,No
2024-11-08,Pan Manjar,0.3,24,26,Viernes,No
2024-11-08,Leche,4.0,5,5,Viernes,No
2024-11-08,Jamon,2.5,6,6,Viernes,No
2024-11-08,Cafe,2.0,5,7,Viernes,No
2024-11-08,Queso,3.0,4,2,Viernes,No
2024-11-09,Pan Ciabatta,0.25,768,747,Saturday,No
2024-11-09,Pan Francés,0.25,648,688,Saturday,No
2024-11-09,Pan Yema Largo,0.25,360,333,Saturday,No
2024-11-09,Pan Yema Redondo,0.25,360,380,Saturday,No
2024-11-09,Pan Chapla,0.25,144,149,Sábado,Sí
2024-11-09,Pan Coliza,0.25,192,194,Saturday,No
2024-11-09,Pan Integral,0.25,144,144,Saturday,No
2024-11-09,Pan Caracol,0.25,144,142,Saturday,No
2024-11-09,Pan Hamburguesa,0.4,288,287,Saturday,No
2024-11-09,Cachito,0.25,144,148,Saturday,No
2024-11-09,Pan Manjar,0.3,24,25,Saturday,No
2024-11-09,Leche,4.0,5,2,Saturday,No
2024-11-09,Jamon,2.5,6,4,Saturday,No
2024-11-09,Cafe,2.0,5,4,Saturday,No
2024-11-09,Queso,3.0,4,5,Saturday,No
2024-11-10,Pan Ciabatta,0.25,768,747,Domingo,No
2024-11-10,Pan Francés,0.25,648,672,Domingo,No
2024-11-10,Pan Yema Largo,0.25,360,338,Domingo,No
2024-11-10,Pan Yema Redondo,0.25,360,313,Domingo,No
2024-11-10,Pan Chapla,0.25,144,141,Domingo,No
2024-11-10,Pan Coliza,0.25,192,194,Domingo,No
2024-11-10,Pan Integral,0.25,144,146,Domingo,No
2024-11-10,Pan Caracol,0.25,144,147,Domingo,No
2024-11-10,Pan Hamburguesa,0.4,288,286,Domingo,No
2024-11-10,Cachito,0.25,144,150,Domingo,No
2024-11-10,Pan Manjar,0.3,24,23,Domingo,No
2024-11-10,Leche,4.0,5,3,Domingo,No
2024-11-10,Jamon,2.5,6,6,Domingo,No
2024-11-10,Cafe,2.0,5,7,Domingo,No
2024-11-10,Queso,3.0,4,3,Domingo,No
2024-11-11,Pan Ciabatta,0.25,768,757,Lunes,No
2024-11-11,Pan Francés,0.25,648,675,Lunes,No
2024-11-11,Pan Yema Largo,0.25,360,332,Lunes,No
2024-11-11,Pan Yema Redondo,0.25,360,382,Lunes,No
2024-11-11,Pan Chapla,0.25,144,141,Lunes,No
2024-11-11,Pan Coliza,0.25,192,192,Lunes,No
2024-11-11,Pan Integral,0.25,144,144,Lunes,No
2024-11-11,Pan Caracol,0.25,144,141,Lunes,No
2024-11-11,Pan Hamburguesa,0.4,288,286,Lunes,No
2024-11-11,Cachito,0.25,144,149,Lunes,No
2024-11-11,Pan Manjar,0.3,24,22,Lunes,No
2024-11-11,Leche,4.0,5,6,Lunes,No
2024-11-11,Jamon,2.5,6,6,Lunes,No
2024-11-11,Cafe,2.0,5,6,Lunes,No
2024-11-11,Queso,3.0,4,5,Lunes,No
2024-11-12,Pan Ciabatta,0.25,768,730,Martes,No
2024-11-12,Pan Francés,0.25,648,684,Martes,No
2024-11-12,Pan Yema Largo,0.25,360,358,Martes,No
2024-11-12,Pan Yema Redondo,0.25,360,354,Martes,No
2024-11-12,Pan Chapla,0.25,144,146,Martes,No
2024-11-12,Pan Coliza,0.25,192,198,Martes,No
2024-11-12,Pan Integral,0.25,144,143,Martes,No
2024-11-12,Pan Caracol,0.25,144,142,Martes,No
2024-11-12,Pan Hamburguesa,0.4,288,294,Martes,No
2024-11-12,Cachito,0.25,144,146,Martes,No
2024-11-12,Pan Manjar,0.3,24,23,Martes,No
2024-11-12,Leche,4.0,5,6,Martes,No
2024-11-12,Jamon,2.5,6,6,Martes,No
2024-11-12,Cafe,2.0,5,4,Martes,No
2024-11-12,Queso,3.0,4,3,Martes,No
2024-11-13,Pan Ciabatta,0.25,768,731,Miércoles,No
2024-11-13,Pan Francés,0.25,648,672,Miércoles,No
2024-11-13,Pan Yema Largo,0.25,360,334,Miércoles,No
2024-11-13,Pan Yema Redondo,0.25,360,361,Miércoles,No
2024-11-13,Pan Chapla,0.25,144,146,Miércoles,No
2024-11-13,Pan Coliza,0.25,192,195,Miércoles,No
2024-11-13,Pan Integral,0.25,144,148,Miércoles,No
2024-11-13,Pan Caracol,0.25,144,148,Miércoles,No
2024-11-13,Pan Hamburguesa,0.4,288,283,Miércoles,No
2024-11-13,Cachito,0.25,144,146,Miércoles,No
2024-11-13,Pan Manjar,0.3,24,22,Miércoles,No
2024-11-13,Leche,4.0,5,3,Miércoles,No
2024-11-13,Jamon,2.5,6,5,Miércoles,No
2024-11-13,Cafe,2.0,5,7,Miércoles,No
2024-11-13,Queso,3.0,4,2,Miércoles,No
2024-11-14,Pan Ciabatta,0.25,768,751,Jueves,No
2024-11-14,Pan Francés,0.25,648,600,Jueves,No
2024-11-14,Pan Yema Largo,0.25,360,338,Jueves,No
2024-11-14,Pan Yema Redondo,0.25,360,395,Jueves,No
2024-11-14,Pan Chapla,0.25,144,146,Jueves,No
2024-11-14,Pan Coliza,0.25,192,198,Jueves,No
2024-11-14,Pan Integral,0.25,144,140,Jueves,No
2024-11-14,Pan Caracol,0.25,144,142,Jueves,No
2024-11-14,Pan Hamburguesa,0.4,288,289,Jueves,No
2024-11-14,Cachito,0.25,144,148,Jueves,No
2024-11-14,Pan Manjar,0.3,24,26,Jueves,No
2024-11-14,Leche,4.0,5,3,Jueves,No
2024-11-14,Jamon,2.5,6,5,Jueves,No
2024-11-14,Cafe,2.0,5,7,Jueves,No
2024-11-14,Queso,3.0,4,5,Jueves,No
2024-11-15,Pan Ciabatta,0.25,768,745,Viernes,No
2024-11-15,Pan Francés,0.25,648,635,Viernes,No
2024-11-15,Pan Yema Largo,0.25,360,388,Viernes,No
2024-11-15,Pan Yema Redondo,0.25,360,382,Viernes,No
2024-11-15,Pan Chapla,0.25,144,145,Viernes,No
2024-11-15,Pan Coliza,0.25,192,195,Viernes,No
2024-11-15,Pan Integral,0.25,144,141,Viernes,No
2024-11-15,Pan Caracol,0.25,144,148,Viernes,No
2024-11-15,Pan Hamburguesa,0.4,288,293,Viernes,No
2024-11-15,Cachito,0.25,144,148,Viernes,No
2024-11-15,Pan Manjar,0.3,24,25,Viernes,No
2024-11-15,Leche,4.0,5,6,Viernes,No
2024-11-15,Jamon,2.5,6,4,Viernes,No
2024-11-15,Cafe,2.0,5,4,Viernes,No
2024-11-15,Queso,3.0,4,3,Viernes,No
2024-11-16,Pan Ciabatta,0.25,768,773,Saturday,No
2024-11-16,Pan Francés,0.25,648,603,Saturday,No
2024-11-16,Pan Yema Largo,0.25,360,392,Saturday,No
2024-11-16,Pan Yema Redondo,0.25,360,335,Saturday,No
2024-11-16,Pan Chapla,0.25,144,149,Sábado,Sí
2024-11-16,Pan Coliza,0.25,192,191,Saturday,No
2024-11-16,Pan Integral,0.25,144,140,Saturday,No
2024-11-16,Pan Caracol,0.25,144,144,Saturday,No
2024-11-16,Pan Hamburguesa,0.4,288,293,Saturday,No
2024-11-16,Cachito,0.25,144,146,Saturday,No
2024-11-16,Pan Manjar,0.3,24,22,Saturday,No
2024-11-16,Leche,4.0,5,5,Saturday,No
2024-11-16,Jamon,2.5,6,6,Saturday,No
2024-11-16,Cafe,2.0,5,5,Saturday,No
2024-11-16,Queso,3.0,4,3,Saturday,No
2024-11-17,Pan Ciabatta,0.25,768,778,Domingo,No
2024-11-17,Pan Francés,0.25,648,700,Domingo,No
2024-11-17,Pan Yema Largo,0.25,360,362,Domingo,No
2024-11-17,Pan Yema Redondo,0.25,360,361,Domingo,No
2024-11-17,Pan Chapla,0.25,144,142,Domingo,No
2024-11-17,Pan Coliza,0.25,192,191,Domingo,No
2024-11-17,Pan Integral,0.25,144,145,Domingo,No
2024-11-17,Pan Caracol,0.25,144,150,Domingo,No
2024-11-17,Pan Hamburguesa,0.4,288,292,Domingo,No
2024-11-17,Cachito,0.25,144,142,Domingo,No
2024-11-17,Pan Manjar,0.3,24,24,Domingo,No
2024-11-17,Leche,4.0,5,5,Domingo,No
2024-11-17,Jamon,2.5,6,6,Domingo,No
2024-11-17,Cafe,2.0,5,7,Domingo,No
2024-11-17,Queso,3.0,4,5,Domingo,No
2024-11-18,Pan Ciabatta,0.25,768,800,Lunes,No
2024-11-18,Pan Francés,0.25,648,622,Lunes,No
2024-11-18,Pan Yema Largo,0.25,360,332,Lunes,No
2024-11-18,Pan Yema Redondo,0.25,360,366,Lunes,No
2024-11-18,Pan Chapla,0.25,144,141,Lunes,No
2024-11-18,Pan Coliza,0.25,192,198,Lunes,No
2024-11-18,Pan Integral,0.25,144,147,Lunes,No
2024-11-18,Pan Caracol,0.25,144,145,Lunes,No
2024-11-18,Pan Hamburguesa,0.4,288,281,Lunes,No
2024-11-18,Cachito,0.25,144,143,Lunes,No
2024-11-18,Pan Manjar,0.3,24,28,Lunes,No
